#
# This data is provided by behindthename.com and is licensed under CC BY-SA 4.0.
# To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/4.0
#
# Given names, their genders and synonyms, exported from the behindthename.com database.
# Sun, 25 Apr 2021 23:47:57 -0700
#
# name	gender	related
Libby	f	Bella,Belle,Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Ibbie,Isabel,Isabella,Issy,Izabelle,Izzy,Leesa,Libbie,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Tetty
Liběna	f	Libuše
Liber	m	
Liberata	f	
Liberato	m	
Liberatore	m	
Liberatus	m	Liberius
Liberia	f	
Liberius	m	
Liberty	f	
Libi	f	
Libitina	f	
Libor	m	
Liboria	f	
Liborio	m	
Liborius	m	
Libuše	f	Liběna
Lída	f	Lidmila,Ludmila
Liddy	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Lyda,Lydia,Tetty
Lídia	f	Lilla
Lidia	f	Lidka
Lidija	f	
Lidiya	f	Lidochka
Lidka	f	Lidia
Lidmila	f	Lída,Ludmila
Lidochka	f	Lidiya
Lidziya	f	
Lieber	m	
Lieke	f	Angelique,Cornelia,Corrie,Corry,Julia,Juul,Lia,Neeltje,Nele
Liêm	m	
Liên	f	
Lien	f	Carla,Carlijn,Carola,Carolien,Karlijn,Paulien
Liepa	f	
Lies	f	Betje,Bettina,Elisa,Elisabeth,Elise,Ella,Elli,Elly,Els,Elsa,Else,Elsje,Ilsa,Ilse,Liesa,Liesbeth,Liese,Liesel,Liesje,Liesl,Lijsbeth,Lili,Lilli,Lisa,Lisbeth,Lize
Liesa	f	Bettina,Elisa,Elisabeth,Elise,Ella,Elli,Elsa,Else,Ilsa,Ilse,Lies,Liese,Liesel,Liesl,Lili,Lilli,Lisa,Lisbeth
Liesbeth	f	Betje,Elisabeth,Elise,Elly,Els,Else,Elsje,Ilse,Lies,Liese,Liesje,Lijsbeth,Lisa,Lize
Liese	f	Betje,Bettina,Elisa,Elisabeth,Elise,Ella,Elli,Elly,Els,Elsa,Else,Elsje,Ilsa,Ilse,Lies,Liesa,Liesbeth,Liesel,Liesje,Liesl,Lijsbeth,Lili,Lilli,Lisa,Lisbeth,Lize
Liesel	f	Bettina,Elisa,Elisabeth,Elise,Ella,Elli,Elsa,Else,Ilsa,Ilse,Lies,Liesa,Liese,Liesl,Lili,Lilli,Lisa,Lisbeth
Lieselotte	f	
Liesje	f	Betje,Elisabeth,Elise,Elly,Els,Else,Elsje,Ilse,Lies,Liesbeth,Liese,Lijsbeth,Lisa,Lize
Liesl	f	Bettina,Elisa,Elisabeth,Elise,Ella,Elli,Elsa,Else,Ilsa,Ilse,Lies,Liesa,Liese,Liesel,Lili,Lilli,Lisa,Lisbeth
Lieve	f	Godelieve
Lieven	m	Lievin
Lievin	m	Lieven
Līga	f	Ligita
Ligaya	f	
Ligeia	f	
Lígia	f	
Ligia	f	
Ligita	f	Līga
Lihi	f	
Liidia	f	
Liina	f	Iina,Karoliina
Liis	f	Eliisabet,Elo,Liisa,Liisi,Liisu
Liisa	f	Eliisa,Eliisabet,Elisa,Elisabet,Elise,Ella,Elo,Elsa,Liis,Liisi,Liisu
Liisi	f	Eliisa,Eliisabet,Elisa,Elisabet,Elise,Ella,Elo,Elsa,Liis,Liisa,Liisu
Liisu	f	Eliisabet,Elo,Liis,Liisa,Liisi
Lijsbeth	f	Betje,Elisabeth,Elise,Elly,Els,Else,Elsje,Ilse,Lies,Liesbeth,Liese,Liesje,Lisa,Lize
Lila	f	Laila,Layla,Leela,Leila,Lela,Leyla,Lilah,Lyla,Lylah
Lilac	f	
Lilach	f	
Lilah	f	Laila,Layla,Leila,Lela,Leyla,Lila,Lyla,Lylah
Lilavati	f	
Líle	f	
Lileas	f	Lilias
Lili	f	Babette,Bettina,Elisa,Élisabeth,Elisabeth,Élise,Elise,Ella,Elli,Elsa,Else,Ilsa,Ilse,Juli,Júlia,Juliska,Karola,Karolina,Lies,Liesa,Liese,Liesel,Liesl,Liliána,Liliane,Lilianne,Lilien,Lilli,Lisa,Lisbeth,Lise,Lisette
Lilia	f	Liana,Liliana,Liliya,Lilya
Lílian	f	Liana,Liliana
Lilian	fm	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lilly,Lily,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Tetty
Liliána	f	Elizabet,Lili,Lilien
Liliana	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leanna,Leesa,Liana,Libbie,Libby,Liddy,Lilia,Lílian,Lilian,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lilly,Lily,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Lyanna,Tetty
Liliane	f	Lili,Lilianne
Lilianna	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leanna,Leesa,Liana,Libbie,Libby,Liddy,Lilian,Liliana,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lilly,Lily,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Lyanna,Tetty
Lilianne	f	Lili,Liliane
Lilias	f	Lileas
Lilibet	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Tetty
Lilibeth	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Tetty
Lilien	f	Elizabet,Lili,Liliána
Lilija	f	
Lilijana	f	Liljana
Lilita	f	
Lilith	f	
Liliya	f	Lilia,Lilya,Lilyana
Lilja	f	Lilli
Liljana	f	Lilijana
Lilla	f	Lídia,Lívia
Lilli	f	Bettina,Eli,Elisa,Elisabet,Elisabeth,Elise,Ella,Elli,Elsa,Else,Ilsa,Ilse,Julia,Julie,Lies,Liesa,Liese,Liesel,Liesl,Lili,Lilja,Lilly,Lis,Lisa,Lisbet,Lisbeth,Lise,Liss,Lissi
Lillia	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leanna,Leesa,Liana,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillian,Lilliana,Lillie,Lilly,Lily,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Lyanna,Tetty
Lillian	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leanna,Leesa,Liana,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lilliana,Lillie,Lilly,Lily,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Lyanna,Tetty
Lilliana	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leanna,Leesa,Liana,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lillie,Lilly,Lily,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Lyanna,Tetty
Lillias	f	
Lillie	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leanna,Leesa,Liana,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lilly,Lily,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Lyanna,Tetty
Lilly	f	Eli,Elisabet,Elisabeth,Elise,Ella,Elsa,Else,Elsie,Leanna,Liana,Lilian,Liliana,Lilianna,Lilli,Lillia,Lillian,Lilliana,Lillie,Lily,Lis,Lisa,Lisbet,Lisbeth,Lise,Liss,Lissi,Lyanna
Lilo	f	Liselotte,Lotte,Lotti
Lilou	f	Lylou
Lily	f	Leanna,Liana,Lilian,Liliana,Lilianna,Lillia,Lillian,Lilliana,Lillie,Lilly,Lyanna
Lilya	f	Lilia,Liliya
Lilyana	f	Liliya
Lim	mf	Lin
Limbani	mf	
Limbikani	mf	
Lin	mf	Lim
Līna	f	Elīna,Evelīna,Helēna,Ina
Lina	f	Adèle,Adélie,Adeline,Aline,Amélie,Angela,Angelina,Aude,Cari,Carla,Carola,Carole,Carolin,Carolina,Caroline,Carrie,Carry,Catalina,Émeline,Evangelina,Evelina,Ina,Inja,Karola,Karolina,Karoline,Karrie,Line,Lyna,Michela,Michelina,Nicoletta,Nicolina,Paolina,Paulina,Rosalina
Linas	m	
Lincoln	m	
Linda	f	Linde,Lindy,Linette,Linn,Linnie,Linza,Lyn,Lynda,Lynette,Lynn,Lynne,Lynnette
Linde	f	Linda
Linden	m	
Lindita	f	
Lindiwe	f	
Lindon	m	
Lindsay	fm	Lindsey,Linsey,Lyndsay,Lyndsey,Lynsey
Lindsey	fm	Lindsay,Linsey,Lyndsay,Lyndsey,Lynsey
Lindsie	f	Lindsay,Lindsey,Linsey,Lyndsay,Lyndsey,Lynsey
Lindy	mf	Linda,Linnie,Lyn,Lynda,Lynette,Lynn,Lynne,Lynnette
Line	f	Adèle,Adélie,Adeline,Aline,Amélie,Aude,Carole,Caroline,Émeline,Karoline,Lina,Lyna
Linette	f	Linda,Lindy,Linnie,Lyn,Lynda,Lynette,Lynn,Lynne,Lynnette
Linford	m	
Ling	fm	
Linh	fm	
Linn	f	Lena,Linda,Linnéa,Linnea,Magda,Magdalena,Malena,Malene,Malin,Nea
Linnaea	f	
Linnéa	f	Linn,Linnea,Nea
Linnea	f	Linn,Linnéa,Nea,Neea
Linnet	f	Linda,Lindy,Linette,Linnie,Lyn,Lynda,Lynette,Lynn,Lynne,Lynnette
Linnette	f	Linda,Lindy,Linette,Linnie,Lyn,Lynda,Lynette,Lynn,Lynne,Lynnette
Linnie	f	Linda,Lindy,Lyn,Lynda,Lynette,Lynn,Lynne,Lynnette
Lino	m	Angelino,Angelo,Angiolo,Natale,Natalino,Pasquale,Pasqualino
Linos	m	Linus
Linsay	f	Lindsay,Lindsey,Linsey,Lyndsay,Lyndsey,Lynsey
Linsey	f	Lindsay,Lindsey,Lyndsay,Lyndsey,Lynsey
Linton	m	
Linus	m	Linos
Linwood	m	
Linza	f	Linda
Linzi	f	Lindsay,Lindsey,Linsey,Lyndsay,Lyndsey,Lynsey
Lionel	m	Léon,Léonce,Léonel
Lior	mf	
Liora	f	Liorit
Liorit	f	Liora
Liouba	f	Lioubov,Liubov,Luba,Lubov,Lyuba,Lyubochka,Lyubov
Lioubov	f	Liouba,Liubov,Luba,Lubov,Lyuba,Lyubochka,Lyubov
Lir	m	Ler
Liraz	mf	
Liron	mf	
Lis	f	Eli,Elisabet,Elisabeth,Elise,Ella,Elsa,Elsie,Lilli,Lilly,Lisa,Lisbet,Lisbeth,Lise,Liss,Lissi
Lisa	f	Bess,Bessie,Beth,Betje,Betsy,Bette,Bettie,Bettina,Betty,Bettye,Buffy,Eli,Elisa,Elisabet,Elisabeth,Elisabetta,Elise,Eliza,Elizabeth,Ella,Elle,Elli,Ellie,Elly,Els,Elsa,Else,Elsie,Elsje,Elyse,Ilsa,Ilse,Leesa,Libbie,Libby,Liddy,Lies,Liesa,Liesbeth,Liese,Liesel,Liesje,Liesl,Lijsbeth,Lili,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lilli,Lillia,Lillian,Lilliana,Lillie,Lilly,Lis,Lisbet,Lisbeth,Lise,Liss,Lissi,Liz,Liza,Lizbeth,Lize,Lizette,Lizzie,Lizzy,Tetty
Lisandro	m	
Lisanne	f	Lysanne
Lisbet	f	Eli,Elisabet,Elisabeth,Elise,Ella,Elsa,Elsie,Lilli,Lilly,Lis,Lisa,Lisbeth,Lise,Liss,Lissi
Lisbeth	f	Bettina,Eli,Elisa,Elisabet,Elisabeth,Elise,Ella,Elli,Elsa,Else,Elsie,Ilsa,Ilse,Lies,Liesa,Liese,Liesel,Liesl,Lili,Lilli,Lilly,Lis,Lisa,Lisbet,Lise,Liss,Lissi
Lise	f	Babette,Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eli,Elisabet,Élisabeth,Elisabeth,Élise,Elise,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Else,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lili,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lilli,Lillia,Lillian,Lilliana,Lillie,Lilly,Lis,Lisa,Lisbet,Lisbeth,Lisette,Liss,Lissi,Liz,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Tetty
Liselot	f	
Liselott	f	
Liselotte	f	Lilo,Lotte,Lotti,Lottie
Lisette	f	Babette,Élisabeth,Élise,Elise,Lili,Lise
Lisha	f	Alease,Alecia,Alesha,Alesia,Alice,Alicia,Alisha,Alissa,Alyce,Alycia,Alys,Alysa,Alyse,Alysha,Alysia,Alyssa,Alyssia,Felicia,Lesia,Lyssa
Lishan	fm	
Liss	f	Eli,Elisabet,Elise,Ella,Lilli,Lilly,Lis,Lisa,Lisbet,Lisbeth,Lise,Lissi
Lissa	f	Mel,Melina,Melinda,Melissa,Missie,Missy
Lissi	f	Eli,Elisabet,Elise,Ella,Lilli,Lilly,Lis,Lisa,Lisbet,Lisbeth,Lise,Liss
Lita	f	
Lital	f	
Liubou	f	
Liubov	f	Liouba,Lioubov,Luba,Lubov,Lyuba,Lyubochka,Lyubov
Liucija	f	
Liudevit	m	
Liudmila	f	Liudmyla,Ludmila,Ludmilla,Lyudmila,Lyudmyla
Liudmyla	f	Liudmila,Lyudmyla
Liudvika	f	
Liudvikas	m	
Liupold	m	Leudbald
Liùsaidh	f	
Liv	f	Alivia,Liva,Live,Livia,Livvy,Livy,Olivia,Ollie
Līva	f	
Liva	f	Liv
Live	f	Liv
Lívia	f	Lilla
Livia	f	Alivia,Liv,Livvy,Livy,Olivia,Ollie
Liviana	f	
Livianus	m	
Livie	f	
Livio	m	
Liviu	m	
Livius	m	
Livna	f	Livnat
Livnat	f	Livna
Livvy	f	Alivia,Liv,Livia,Livy,Olivia,Ollie
Livy	mf	Alivia,Liv,Livia,Livvy,Olivia,Ollie
Liwia	f	
Liz	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liza,Lizbeth,Lizette,Lizzie,Lizzy,Tetty
Liza	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Elisabed,Eliso,Eliza,Elizabeth,Elizaveta,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Lizaveta,Lizbeth,Lizette,Lizzie,Lizzy,Tetty,Yelizaveta
Lizaveta	f	Elizaveta,Liza,Yelizaveta
Lizbeth	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Liza,Lizette,Lizzie,Lizzy,Tetty
Lize	f	Betje,Elisabeth,Elise,Elly,Els,Else,Elsje,Ilse,Lies,Liesbeth,Liese,Liesje,Lijsbeth,Lisa
Lizette	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Liza,Lizbeth,Lizzie,Lizzy,Tetty
Lizzie	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzy,Tetty
Lizzy	f	Bess,Bessie,Beth,Betsy,Bette,Bettie,Betty,Bettye,Buffy,Eliza,Elizabeth,Ella,Elle,Ellie,Elly,Elsa,Elsie,Elyse,Leesa,Libbie,Libby,Liddy,Lilian,Liliana,Lilianna,Lilibet,Lilibeth,Lillia,Lillian,Lilliana,Lillie,Lisa,Lise,Liz,Liza,Lizbeth,Lizette,Lizzie,Tetty
Ljerka	f	
Ljilja	f	Ljiljana
Ljiljana	f	Ljilja
Ljuba	mf	Liběna,Libuše,Ljubena,Ljubica,Ljubiša,Ljubo,Ljubomir
Ljuban	m	Ljuben,Lyuben
Ljube	m	Ljubomir,Ljupcho,Ljupčo
Ljuben	m	Ljuban,Lyuben
Ljubena	f	
Ljubica	f	Ljuba
Ljubinka	f	
Ljubiša	m	Ljuba,Ljubo,Ljubomir
Ljubo	m	Ljuba,Ljubiša,Ljubomir
Ljubomir	m	Ljuba,Ljube,Ljubiša,Ljubo,Ljupcho,Ljupčo
Ljudevit	m	
Ljudmil	m	
Ljudmila	f	
Ljupcho	m	Ljube,Ljubomir,Ljupčo
Ljupčo	m	Ljube,Ljubomir,Ljupcho
Lleu	m	Llew
Lleucu	f	
Llew	m	Leolin,Lleu,Llewellyn,Llewelyn,Llywelyn
Llewella	f	Lewella
Llewellyn	m	Leolin,Llew,Llewelyn,Llywelyn
Llewelyn	m	Leolin,Llew,Llewellyn,Llywelyn
Llinos	f	
Llorenç	m	
Lloyd	m	Loyd
Lluc	m	
Llúcia	f	
Lluís	m	
Lluïsa	f	
Llyr	m	
Llywellyn	m	Leolin,Llew,Llewellyn,Llewelyn,Llywelyn
Llywelyn	m	Leolin,Llew,Llewellyn,Llewelyn
Lo	f	Louise,Lova,Lovisa
Loan	mf	Elouan,Loann,Lohan
Loane	f	
Loann	m	Elouan,Loan,Lohan
Lochan	m	
Lochana	f	
Lochlainn	m	Lochlann
Lochlann	m	Lochlainn
Lockie	m	Lachie,Lachlan,Lauchlan
Lodewijk	m	Lowie
Lodovico	m	Ludovico,Vico
Lóegaire	m	
Loek	m	Lucas,Luuk
Loes	f	
Logan	mf	
Lohan	m	Elouan,Loan,Loann
Loïc	m	Lou,Louis
Loida	f	
Loís	m	
Lois	fm	
Lojze	m	Alojz,Alojzij
Loke	m	Loki
Loki	m	Loke
Lola	f	Delora,Delores,Deloris,Dolores,Lolita
Lolicia	f	Delora,Delores,Deloris,Dolores,Lola
Lolita	f	Dolores,Lola
Lomán	m	Lommán
Lommán	m	Lomán
Lon	m	Alonzo,Alphonso,Lonnie,Lonny
Lonán	m	
London	fm	Londyn
Londyn	f	London
Lone	f	
Long	m	
Longin	m	
Longina	f	
Longinus	m	
Longwang	m	
Lonnie	m	Alonzo,Alphonso,Lon,Lonny
Lonny	m	Alonzo,Alphonso,Lon,Lonnie
Lope	m	
Lopo	m	
Lor	m	
Lora	f	Laura,Laureen,Laurene,Laurie,Loreen,Lorene,Loretta,Lori,Lorie,Lorinda,Lorri,Lorrie
Loraine	f	Laraine,Lorayne,Lori,Lorie,Lorraine,Lorri,Lorrie
Lorainne	f	Laraine,Loraine,Lorayne,Lori,Lorie,Lorraine,Lorri,Lorrie
Loránd	m	Lóránt,Roland
Lóránt	m	Loránd,Roland
Lorayne	f	Laraine,Loraine,Lori,Lorie,Lorraine,Lorri,Lorrie
Lorcán	m	Lorccán
Lorccán	m	Lorcán
Lore	f	Eleonora,Eleonore,Ella,Leonore,Lorea
Lorea	f	Lore
Loredana	f	
Loreen	f	Laura,Laureen,Laurene,Laurie,Lora,Lorene,Loretta,Lori,Lorie,Lorinda,Lorri,Lorrie
Lorelei	f	
Lorelle	f	Laurel
Loren	mf	Larrie,Larry,Lauren,Laurence,Laurie,Lauryn,Lawrence,Laz,Lorena,Lorin
Lorena	f	Lauren,Lauryn,Loren,Lorin
Lorencio	m	
Lorene	f	Laura,Laureen,Laurene,Laurie,Lora,Loreen,Loretta,Lori,Lorie,Lorinda,Lorri,Lorrie
Lorens	m	
Lorenz	m	Lenz
Lorenza	f	Renza
Lorenzo	m	Enzo,Loris,Renzo
Loreta	f	Loreto,Loretta
Loreto	fm	Loreta,Loretta
Loretta	f	Laura,Laureen,Laurene,Lauretta,Laurie,Lora,Loreen,Lorene,Loreta,Loreto,Lori,Lorie,Lorinda,Lorri,Lorrie
Lorette	f	Laure,Laurette,Laurine
Lori	f	Laraine,Laura,Laureen,Laurene,Laurie,Lora,Loraine,Lorayne,Loreen,Lorene,Loretta,Lorie,Lorinda,Lorraine,Lorri,Lorrie
Lorie	f	Laraine,Laura,Laureen,Laurene,Laurie,Lora,Loraine,Lorayne,Loreen,Lorene,Loretta,Lori,Lorinda,Lorraine,Lorri,Lorrie
Lorin	mf	Larrie,Larry,Lauren,Laurence,Laurie,Lauryn,Lawrence,Laz,Loren,Lorena
Lőrinc	m	
Lorinda	f	Laura,Laureen,Laurene,Laurie,Lora,Loreen,Lorene,Loretta,Lori,Lorie,Lorri,Lorrie
Loris	m	Enzo,Lorenzo,Renzo
Lorita	f	
Lorn	m	Lorne
Lorna	f	
Lorne	m	
Lorraine	f	Laraine,Loraine,Lorayne,Lori,Lorie,Lorri,Lorrie
Lorri	f	Laraine,Laura,Laureen,Laurene,Laurie,Lora,Loraine,Lorayne,Loreen,Lorene,Loretta,Lori,Lorie,Lorinda,Lorraine,Lorrie
Lorrie	f	Laraine,Laura,Laureen,Laurene,Laurie,Lora,Loraine,Lorayne,Loreen,Lorene,Loretta,Lori,Lorie,Lorinda,Lorraine,Lorri
Lorrin	mf	Larrie,Larry,Lauren,Laurence,Laurie,Lauryn,Lawrence,Laz,Loren,Lorena,Lorin
Lot	m	
Lotario	m	
Lothair	m	
Lothaire	m	
Lothar	m	Chlodochar,Chlothar
Lotta	f	Charlotta,Charlotte,Lotte,Lottie
Lotte	f	Charlotta,Charlotte,Lilo,Liselotte,Lotta,Lotti,Lottie
Lotti	f	Charlotte,Lilo,Liselotte,Lotte
Lottie	f	Charla,Charlee,Charleigh,Charley,Charli,Charlie,Charlotta,Charlotte,Liselotte,Lotta,Lotte,Tottie,Totty
Lotus	f	
Lou	fm	Lewis,Loïc,Louella,Louie,Louis,Louisa,Louise,Louisette,Ludovic,Luella,Lula
Louane	f	
Louella	f	Lou,Louisa,Louise,Luella,Lula
Louhi	f	Loviatar
Loui	m	
Louie	m	Lewis,Lou,Louis
Louis	m	Lew,Lewis,Loïc,Lou,Louie,Ludovic
Louisa	f	Lou,Louise,Luise,Lula,Lulu
Louise	f	Lo,Lou,Louella,Louisa,Louisette,Lova,Lovisa,Lovise,Luella,Luise,Lula,Lulu
Louisette	f	Lou,Louise
Louiza	f	
Louka	m	
Loukas	m	
Loukianos	m	
Loukios	m	Lucius
Louna	f	
Loup	m	
Lourdes	f	
Lourenço	m	
Lourens	m	
Lova	f	Lo,Louise,Lovisa
Love	mf	
Lovel	m	
Lovell	m	
Lovemore	m	
Loviatar	f	Louhi
Loviisa	f	
Loviise	f	
Lovis	f	
Lovisa	f	Lo,Louise,Lova
Lovise	f	Louise
Lovorka	f	
Lovre	m	
Lovrenc	m	Lovro
Lovrenco	m	Lovre,Lovro
Lovro	m	Lovrenc
Lowell	m	
Lowie	m	Lodewijk
Lowri	f	
Loyd	m	Lloyd
Lú	m	Lug,Lugh
Luan	m	
Luana	f	Luann,Luanne
Luann	f	Luana,Luanne
Luanna	f	Luana,Luann,Luanne
Luanne	f	Luana,Luann
Ľuba	f	Ľubica
Luba	f	Liouba,Lioubov,Liubov,Lubov,Lyuba,Lyubochka,Lyubov
Lubbert	m	
Luben	m	Lyuben
Ľubica	f	Ľuba
Lubna	f	
Lubomierz	m	
Ľubomír	m	Ľuboš
Lubomír	m	Luboš
Lubomir	m	Lyubomir
Ľubomíra	f	
Lubomíra	f	
Ľuboš	m	Ľubomír
Luboš	m	Lubomír
Lubov	f	Liouba,Lioubov,Liubov,Luba,Lyuba,Lyubochka,Lyubov
Ļubova	f	
Luc	m	Lucas
Luca	mf	Lúcia
Lucan	m	
Lucanus	m	
Lúcás	m	
Lucas	m	Loek,Luc,Lucky,Luke,Luuk
Lucasta	f	
Luce	f	Lucetta,Lucette,Lucia,Lucie
Lucetta	f	Luce,Lucia
Lucette	f	Luce,Lucie
Lucho	m	Luis,Luisito
Lúcia	f	Luca,Luzia
Lucía	f	Lucila
Lucia	f	Luce,Lucetta,Lucilla,Luzia
Lucian	m	
Luciana	f	
Luciano	m	
Lucianus	m	
Lucie	f	Luce,Lucette,Lucille
Lucien	m	
Lucienne	f	
Lucifer	m	
Lūcija	f	
Lucija	f	
Lucijan	m	
Lucila	f	Lucía,Luz
Lucile	f	Luce,Lucie,Lucille
Lucília	f	
Lucilia	f	
Lucilio	m	
Lucilius	m	
Lucilla	f	Luce,Lucia
Lucille	f	Luce,Lucie,Lucile
Lucina	f	
Lucinda	f	Cindy
Lucinde	f	
Lucine	f	Lucineh,Lusine,Lusineh
Lucineh	f	Lucine,Lusine,Lusineh
Lúcio	m	
Lucio	m	
Lucius	m	Loukios
Łucja	f	
Łucjan	m	Lucjan
Lucjan	m	Łucjan
Luĉjo	m	Ludoviko
Lucjusz	m	
Lucky	mf	Lucas,Luke
Lucrèce	fm	
Lucretia	f	
Lucretius	m	
Lucrezia	f	
Lucy	f	
Lucyna	f	
Ludde	m	Ludvig
Luděk	m	Ludvík
Ludger	m	
Ludis	m	Ludvigs
Ludivine	f	
Ludmiła	f	
